Classification,Pitch0,Roll0,Pitch1,Roll1,Pitch2,Roll2,Pitch3,Roll3,Pitch4,Roll4
U,-627,570,-855,456,969,513,1026,399,627,627
U,-627,513,-855,456,969,513,1026,456,627,627
U,-627,513,-855,456,969,513,1026,456,627,627
U,-627,513,-798,399,969,513,1026,456,570,684
U,-627,513,-798,456,969,513,1026,456,570,684
U,-627,513,-798,456,969,513,1026,456,570,684
U,-627,513,-798,456,969,513,1026,399,570,684
U,-627,513,-798,399,969,513,1026,456,570,684
U,-627,513,-798,456,969,513,1026,399,570,684
U,-627,513,-798,456,969,513,1026,399,570,684
U,-627,513,-798,456,969,513,1026,399,570,684
U,-627,513,-798,456,969,513,1026,399,570,684
U,-627,456,-855,399,969,513,1026,456,570,684
U,-627,456,-855,399,969,570,1026,456,570,684
U,-627,456,-855,399,969,570,1026,456,570,684
U,-627,456,-855,399,969,513,1026,456,570,684
U,-627,456,-855,399,969,513,1026,456,570,684
U,-627,513,-855,456,969,513,1026,399,627,684
U,-684,513,-855,456,969,570,1026,399,627,627
U,-741,513,-912,456,969,570,1026,399,684,627
U,-741,513,-912,456,969,570,1083,399,684,627
U,-741,513,-912,399,969,627,1026,399,684,570
U,-741,513,-912,456,969,570,1026,399,684,570
U,-741,513,-912,456,969,570,1026,399,684,570
U,-798,456,-912,399,912,627,1026,399,741,570
U,-741,570,-912,513,969,513,1083,285,741,627
U,-741,570,-912,513,1026,513,1083,285,741,627
U,-741,570,-912,513,1026,513,1083,285,741,627
U,-741,570,-912,513,1026,513,1083,285,741,627
U,-741,627,-855,513,1026,456,1083,228,741,684
U,-684,627,-855,570,1026,456,1083,228,741,684
U,-741,627,-855,570,1026,456,1083,228,741,684
U,-741,627,-855,570,1026,456,1083,171,798,627
U,-684,627,-855,570,1026,456,1140,171,741,684
U,-684,627,-798,570,1026,399,1083,171,741,684
U,-684,627,-855,570,1026,399,1083,228,741,684
U,-684,627,-855,570,1026,513,1083,285,798,627
U,-741,627,-912,570,1026,513,1083,228,798,627
U,-741,627,-912,570,1026,513,1083,228,798,570
U,-741,684,-855,570,1026,456,1083,171,798,627
U,-741,684,-855,627,1026,456,1083,171,798,570
U,-741,684,-855,570,1026,456,1083,228,798,627
U,-741,684,-855,570,1026,456,1083,228,798,627
U,-684,684,-855,570,1026,399,1140,171,798,627
U,-684,684,-855,627,1026,399,1140,171,798,684
U,-684,684,-798,627,1026,399,1083,171,741,684
U,-684,684,-798,627,1026,399,1083,171,798,684
U,-741,684,-855,627,1026,399,1083,171,798,627
U,-741,684,-855,627,1026,456,1140,171,798,627
U,-741,627,-855,570,1026,456,1140,228,798,627
U,-741,627,-912,570,1026,513,1083,285,798,627
U,-741,627,-912,513,969,513,1083,285,798,570
U,-741,570,-912,513,1026,513,1083,285,798,570
U,-741,570,-912,513,969,570,1026,342,741,570
U,-741,570,-912,456,969,570,1026,399,741,570
U,-798,513,-912,456,969,570,1026,399,741,570
U,-741,513,-912,456,969,570,1026,399,741,570
U,-798,513,-912,456,969,570,1026,399,741,513
U,-798,513,-969,456,969,627,1026,399,798,513
U,-798,513,-969,456,969,627,1026,399,798,456
U,-798,513,-969,456,912,627,1026,399,798,456
U,-855,513,-969,456,912,627,1026,399,855,456
U,-741,399,-912,285,969,513,1083,399,684,570
U,-741,342,-912,285,969,513,1083,399,684,570
U,-741,342,-969,285,969,570,1026,399,684,570
U,-798,342,-969,285,969,627,1026,456,684,513
U,-798,342,-969,285,969,627,1026,456,684,513
U,-741,342,-969,285,969,570,1026,399,627,570
U,-741,342,-912,285,969,570,1026,399,627,570
U,-684,342,-912,285,969,513,1026,399,570,627
U,-684,399,-855,285,1026,513,1026,456,570,627
U,-684,399,-912,285,969,513,1026,399,570,627
U,-741,399,-912,285,969,570,1026,399,627,570
U,-741,342,-912,285,969,570,1026,456,627,570
U,-741,399,-912,342,969,513,1026,399,627,570
U,-741,399,-912,342,969,570,1026,399,684,570
U,-741,456,-912,399,969,513,1026,342,684,570
U,-741,456,-912,399,969,513,1083,285,741,513
U,-798,513,-912,456,969,570,1083,285,798,513
U,-798,513,-912,456,969,513,1083,285,798,513
U,-798,513,-969,456,969,570,1083,285,798,513
U,-798,513,-912,399,969,570,1083,285,798,513
U,-798,456,-969,399,969,570,1083,342,798,513
U,-798,456,-969,399,969,570,1026,399,741,513
U,-855,456,-969,399,912,684,1026,399,798,456
U,-855,456,-969,399,912,627,1026,399,798,456
U,-741,456,-912,399,969,570,1026,399,741,570
U,-798,513,-969,399,969,570,1026,342,798,513
U,-855,513,-969,456,912,627,1026,342,855,456
U,-798,570,-912,456,969,570,1083,285,855,513
U,-741,570,-912,513,969,513,1083,285,798,570
U,-741,570,-912,513,969,513,1083,285,798,570
U,-741,627,-855,570,1026,513,1083,228,798,570
U,-741,627,-855,570,1026,456,1083,228,798,627
U,-741,627,-855,570,1026,456,1083,228,798,627
U,-684,627,-855,570,1026,456,1083,228,741,627
U,-741,627,-855,513,1026,513,1083,285,741,627
U,-741,570,-912,513,1026,513,1083,285,741,627
U,-741,570,-912,513,969,513,1083,285,798,627
U,-741,570,-912,513,969,513,1083,285,798,627
U,-798,342,-912,285,1026,513,1083,342,570,741
U,-798,342,-912,285,969,513,1083,342,570,684
U,-798,342,-912,285,969,513,1083,342,570,684
U,-798,342,-912,285,969,513,1083,342,570,684
U,-798,342,-912,285,969,513,1083,342,570,684
U,-798,342,-969,285,969,570,1083,399,570,684
U,-798,342,-969,228,969,570,1083,399,627,684
U,-798,342,-969,285,969,570,1083,399,570,684
U,-798,342,-912,285,969,570,1083,342,627,684
U,-798,399,-969,285,969,570,1083,342,627,684
U,-798,399,-969,285,969,570,1083,342,627,684
U,-798,399,-912,342,1026,513,1083,342,627,684
U,-798,399,-912,342,1026,456,1083,285,627,741
U,-798,456,-912,399,1026,456,1083,228,627,741
U,-741,456,-912,399,1026,456,1083,228,627,741
U,-741,513,-912,399,1026,456,1083,228,684,741
U,-741,513,-912,456,1026,399,1083,228,684,741
U,-741,513,-855,456,1026,399,1140,114,684,741
U,-741,570,-855,513,1083,342,1140,57,684,741
U,-741,570,-855,513,1083,342,1140,57,741,741
U,-741,570,-855,513,1083,342,1140,114,741,684
U,-741,570,-855,513,1083,342,1140,57,741,684
U,-741,570,-912,513,1083,342,1140,57,798,684
U,-798,570,-912,513,1026,399,1140,114,798,627
U,-741,513,-912,456,1026,399,1140,114,741,627
U,-741,513,-912,456,1026,399,1083,171,741,684
U,-741,513,-912,456,1026,399,1083,228,684,684
U,-741,513,-855,456,1083,342,1083,171,684,684
U,-684,513,-855,456,1083,342,1083,228,684,684
U,-684,513,-855,399,1083,399,1083,228,684,627
U,-741,456,-912,399,1026,456,1083,285,684,627
U,-741,456,-912,342,1026,456,1083,342,684,627
U,-741,399,-912,342,1026,456,1083,342,684,570
U,-741,399,-912,342,1026,456,1083,285,684,570
U,-741,456,-912,399,1026,456,1083,285,684,570
U,-741,399,-912,342,1026,456,1083,285,684,570
U,-741,399,-912,342,1026,513,1083,342,684,570
U,-798,342,-912,228,969,513,1083,399,570,741
U,-798,342,-912,228,969,513,1083,342,570,741
U,-798,342,-912,228,969,513,1083,342,570,741
U,-684,513,-912,399,969,570,1083,399,456,285
U,-684,513,-912,399,969,570,1026,399,456,285
U,-684,513,-912,399,969,627,1026,456,456,285
U,-684,513,-912,399,969,627,1026,456,513,285
U,-684,513,-912,399,912,627,1026,456,513,285
U,-684,513,-912,399,912,627,969,570,513,285
U,-684,570,-855,399,969,570,1026,399,513,285
U,-684,570,-855,456,969,570,1026,399,513,342
U,-684,570,-912,456,969,570,1026,456,513,285
U,-684,570,-912,399,912,627,1026,399,513,285
U,-684,570,-912,399,912,627,1026,399,513,285
U,-684,570,-912,399,912,627,1026,456,570,285
U,-684,513,-912,399,912,684,1026,456,570,285
U,-684,513,-855,399,912,684,1026,456,513,342
U,-684,513,-912,399,912,684,1026,456,513,399
U,-741,570,-912,399,912,684,1026,456,513,456
U,-741,570,-912,399,912,684,1026,456,513,456
U,-741,513,-912,399,912,684,1026,513,513,513
U,-741,513,-912,342,855,684,1026,513,513,513
U,-741,513,-855,342,855,684,969,513,513,570
U,-741,456,-912,285,798,741,969,570,513,570
U,-741,456,-912,285,798,741,969,513,513,570
U,-741,456,-912,342,855,741,1026,513,513,627
U,-741,456,-912,285,855,741,1026,513,513,627
U,-798,456,-912,285,798,741,969,570,513,627
U,-798,456,-912,285,855,741,969,570,513,627
U,-798,456,-912,285,855,741,969,570,513,627
U,-798,456,-855,342,855,684,969,570,513,684
U,-798,456,-855,342,798,741,969,570,513,684
U,-798,456,-855,285,798,684,969,570,456,684
U,-741,456,-798,342,798,684,969,570,456,684
U,-741,456,-798,285,798,684,969,570,456,684
U,-798,456,-855,285,798,741,912,627,513,684
U,-798,456,-855,285,741,741,912,627,513,684
U,-798,456,-855,285,741,741,912,684,513,741
U,-855,399,-855,285,741,798,912,684,513,741
U,-855,399,-855,285,741,798,912,684,513,741
U,-798,456,-798,285,741,741,912,684,513,741
U,-798,456,-798,285,741,741,912,627,456,741
U,-741,456,-798,285,741,741,912,627,456,741
U,-798,399,-798,228,741,741,855,741,513,741
U,-855,399,-855,228,684,798,855,798,513,741
U,-855,399,-855,228,741,798,855,798,513,741
U,-798,399,-798,228,741,798,912,741,513,798
U,-798,456,-798,285,741,741,912,627,513,798
U,-798,456,-798,342,741,741,912,627,513,798
U,-741,456,-741,342,741,741,912,627,456,798
U,-741,456,-741,342,741,741,912,684,456,798
U,-741,456,-741,342,741,741,912,627,456,798
U,-741,456,-741,342,741,741,912,627,456,798
U,-741,456,-741,342,741,741,912,684,456,798
U,-741,456,-741,342,798,741,912,684,456,798
U,-741,513,-741,399,798,684,912,627,456,798
U,-741,513,-741,399,798,684,969,627,456,798
U,-741,513,-741,399,855,684,969,570,456,798
U,-684,513,-741,399,855,684,969,570,456,798
U,-684,456,-684,399,855,684,969,627,456,741
U,-684,456,-684,399,855,684,969,627,456,741
U,-627,456,-684,399,855,627,969,570,456,741
U,-627,456,-627,456,912,627,969,513,456,741
U,-627,456,-627,456,912,627,969,513,456,741
U,-684,456,-684,456,912,627,969,570,456,741
U,-627,513,-684,456,912,627,969,570,456,741
U,-684,513,-684,456,912,627,969,570,399,741
U,-684,513,-741,399,912,627,969,570,399,684
U,-684,513,-741,399,912,627,969,570,399,684
U,-684,570,-741,399,912,627,969,570,399,684
U,-684,513,-741,399,912,627,969,570,399,627
U,-741,513,-798,342,912,627,969,570,399,627
U,-741,513,-798,342,912,627,969,570,399,627
U,-741,570,-855,342,912,627,969,570,456,627
U,-741,513,-855,342,912,684,1026,570,456,570
U,-741,513,-855,342,912,684,969,570,456,513
U,-741,513,-855,342,912,684,1026,513,456,456
U,-741,513,-855,342,912,684,1026,513,456,399
U,-741,513,-912,342,855,684,969,570,456,342
U,-741,456,-912,285,855,684,969,570,399,342
U,-741,456,-912,285,855,684,969,570,399,285
U,-741,456,-969,285,855,684,969,570,399,285
U,-741,456,-912,285,855,684,969,570,342,285
U,-741,456,-912,285,855,684,969,570,342,285
U,-741,399,-912,285,855,684,969,570,342,285
U,-798,399,-969,285,855,684,969,513,285,285
U,-798,399,-969,228,855,684,969,570,285,342
U,-798,399,-969,228,855,684,969,570,285,342
U,-798,399,-969,285,798,741,969,570,285,342
U,-855,342,-1026,228,798,798,969,627,342,342
U,-855,342,-1026,228,798,741,1026,570,342,399
U,-855,342,-1026,285,855,684,1026,513,285,399
U,-855,342,-969,285,912,684,1026,456,342,399
U,-855,342,-1026,285,912,627,1026,456,342,399
U,-855,285,-969,228,912,627,1026,456,285,342
U,-798,342,-969,285,912,627,1026,456,285,399
U,-798,342,-969,285,912,627,1026,399,285,399
U,-798,342,-969,285,912,570,1026,399,285,399
U,-798,342,-969,342,969,570,1026,399,285,456
U,-798,399,-969,342,969,570,1083,342,285,456
U,-798,399,-969,342,969,570,1083,342,285,456
U,-741,399,-912,399,969,513,1083,342,285,456
U,-741,399,-912,399,1026,513,1083,342,285,513
U,-741,456,-912,399,1026,456,1026,399,285,513
U,-741,456,-912,399,1026,456,1026,399,342,513
U,-741,456,-912,456,1026,456,1026,399,342,513
U,-684,456,-855,456,1026,456,1026,399,342,513
U,-684,513,-855,456,1026,456,1026,456,285,570
U,-684,570,-855,456,1026,456,1026,456,285,627
U,-684,570,-855,456,1026,513,1026,456,285,684
U,-684,570,-855,513,1026,456,1026,456,285,684
U,-684,570,-855,513,1026,456,1026,456,285,684
U,-684,570,-855,456,969,513,1026,456,285,684
U,-684,570,-855,456,969,570,1026,456,342,684
U,-684,570,-855,456,969,570,1026,513,342,741
U,-741,570,-855,456,969,570,1026,513,342,741
U,-741,513,-855,456,912,570,969,513,399,741
U,-741,513,-855,456,912,627,969,513,399,741
U,-741,513,-855,456,912,627,969,570,456,741
U,-741,570,-855,456,912,627,969,570,456,741
U,-741,570,-798,513,912,627,1026,513,456,798
U,-741,627,-798,513,969,570,1026,513,456,855
U,-741,627,-798,513,969,570,1026,513,513,855
U,-741,627,-798,513,912,570,1026,513,513,855
U,-741,627,-798,513,912,627,1026,513,513,855
U,-741,570,-798,513,912,627,969,570,513,855
U,-741,570,-855,456,912,627,969,570,513,855
U,-741,570,-855,513,855,684,969,627,570,855
U,-798,570,-855,456,912,684,969,570,570,855
U,-798,570,-855,456,912,684,1026,513,570,855
U,-798,570,-855,456,912,627,1026,456,570,855
U,-798,570,-855,456,912,627,1026,456,570,855
U,-798,570,-855,456,912,627,1026,456,570,855
U,-798,513,-855,399,912,627,1026,456,627,798
U,-741,513,-855,399,912,627,1026,456,627,741
U,-741,513,-798,399,912,570,1026,456,627,741
U,-684,513,-798,399,912,570,1026,456,627,741
U,-741,513,-798,456,969,570,1026,456,627,741
U,-741,513,-855,456,969,570,1026,456,627,741
U,-684,513,-855,399,912,627,1026,456,684,741
U,-741,570,-912,456,912,627,1026,456,684,741
U,-684,570,-855,513,912,627,1026,456,684,741
U,-684,627,-855,513,912,627,1026,456,684,684
U,-684,627,-855,513,912,627,1026,456,684,741
U,-684,627,-855,570,912,627,1026,456,627,741
U,-684,627,-855,570,912,627,1026,456,627,741
U,-627,684,-855,570,912,627,1026,456,570,798
U,-627,684,-798,570,912,627,1026,456,570,741
U,-570,684,-798,570,912,570,1026,399,513,741
U,-627,741,-798,627,912,627,969,456,513,684
U,-627,684,-798,570,855,684,969,513,513,627
U,-627,684,-855,570,798,798,969,570,570,627
U,-684,741,-912,570,798,855,969,627,570,570
U,-684,741,-855,627,798,855,969,627,627,570
U,-684,741,-855,627,741,855,969,627,627,513
U,-684,684,-912,570,741,912,969,570,684,456
U,-741,741,-912,570,684,912,969,570,684,399
U,-741,741,-912,570,684,855,912,570,627,399
U,-684,684,-912,570,741,855,912,570,627,399
U,-741,684,-912,570,741,855,912,627,627,399
U,-741,684,-912,570,741,855,912,627,627,342
U,-741,684,-912,570,741,855,912,684,627,285
U,-741,741,-912,570,741,855,855,684,627,285
U,-741,741,-912,570,741,855,855,684,627,285
U,-741,741,-912,570,741,855,855,741,570,228
U,-684,684,-912,570,741,855,855,741,570,228
U,-684,741,-912,627,741,855,855,741,570,228
U,-684,741,-912,627,741,855,855,741,570,228
U,-627,741,-855,627,741,855,855,741,513,228
U,-627,741,-855,627,741,798,855,741,513,171
U,-627,741,-855,627,741,798,855,741,513,228
U,-570,798,-798,627,798,798,912,684,513,228
U,-570,741,-798,627,798,741,912,684,456,285
U,-570,798,-798,684,798,741,912,684,456,342
U,-627,741,-855,627,741,741,912,684,456,285
U,-570,741,-798,627,741,741,855,741,399,342
U,-627,684,-798,627,684,798,855,741,342,342
U,-627,684,-855,627,741,741,855,741,399,342
U,-627,684,-798,570,741,741,855,684,399,342
U,-627,684,-855,570,741,741,912,684,399,342
U,-627,684,-855,570,798,684,969,570,399,342
U,-627,684,-855,570,855,684,969,570,399,285
U,-627,684,-855,570,855,684,969,570,399,285
U,-627,684,-855,570,855,684,969,570,399,285
U,-627,684,-855,570,855,684,969,570,399,285
U,-684,684,-912,570,855,684,969,513,456,285
U,-684,684,-912,570,912,684,1026,513,456,285
U,-684,684,-912,570,912,627,1026,513,456,285
U,-627,684,-855,627,969,570,1026,399,456,342
U,-627,684,-855,570,912,570,1026,399,456,342
U,-627,684,-798,570,912,570,1026,342,456,342
U,-570,684,-798,570,912,570,1026,342,456,342
U,-627,684,-798,570,912,570,1026,342,456,342
U,-627,684,-798,627,912,570,1026,342,513,342
U,-627,741,-855,627,912,570,1026,399,513,342
U,-627,741,-798,627,969,570,1026,342,513,342
U,-627,741,-798,627,912,627,1026,342,570,342
U,-627,741,-855,627,912,627,1026,399,570,342
U,-627,741,-855,627,969,627,1083,399,627,342
U,-684,741,-855,684,969,684,1083,399,627,342
U,-627,741,-855,627,969,627,1083,399,627,342
U,-627,741,-855,627,969,627,1083,342,627,342
U,-627,684,-798,627,969,570,1026,285,570,285
U,-627,684,-855,570,855,741,855,684,570,285
U,-684,684,-912,570,798,741,855,741,570,228
U,-684,684,-912,570,798,741,912,627,627,285
U,-684,741,-855,627,855,741,912,570,684,285
U,-684,741,-855,627,855,741,912,627,627,285
U,-684,741,-855,627,855,741,912,627,627,285
U,-570,741,-798,627,855,741,969,570,570,342
U,-684,741,-855,627,912,684,1026,456,684,285
U,-627,741,-855,627,912,684,1026,456,684,285
U,-627,741,-798,627,855,741,1026,513,684,285
U,-570,684,-798,570,855,741,969,570,741,285
U,-684,741,-855,627,855,741,969,513,684,399
U,-684,798,-855,684,855,741,1026,513,684,456
U,-684,741,-855,684,855,741,1026,456,684,513
U,-684,741,-855,627,855,684,1026,456,684,513
U,-627,741,-798,627,855,684,1026,456,627,570
U,-627,741,-741,627,855,627,969,456,570,627
U,-627,684,-741,570,855,627,969,456,570,627
U,-684,684,-798,570,798,741,969,513,627,627
V,-969,0,-1026,-57,1026,399,912,456,741,399
V,-912,0,-1026,0,969,399,912,456,684,456
V,-912,0,-1026,0,969,399,912,456,684,456
V,-912,57,-969,0,969,342,969,399,684,513
V,-855,114,-969,57,1026,285,969,399,627,570
V,-855,114,-969,57,1026,285,969,456,627,627
V,-855,114,-969,57,1026,285,1026,456,570,627
V,-798,114,-912,57,1026,228,1026,456,570,684
V,-741,114,-855,114,969,171,1026,399,513,684
V,-684,171,-855,114,969,114,1026,399,456,684
V,-684,171,-798,114,969,57,1026,456,399,741
V,-684,114,-855,114,969,171,1026,456,456,684
V,-741,114,-855,57,969,171,969,513,456,684
V,-741,114,-912,57,969,171,1026,399,513,627
V,-855,57,-969,0,969,285,969,456,627,570
V,-912,0,-1026,0,969,456,969,513,684,456
V,-912,57,-1026,0,969,456,969,456,741,513
V,-912,114,-1026,57,969,456,969,456,684,570
V,-912,171,-1026,57,969,456,969,399,684,570
V,-912,114,-1026,57,969,513,969,456,684,570
V,-969,171,-1026,57,969,513,969,456,741,570
V,-969,171,-1026,57,969,513,1026,399,741,570
V,-912,114,-1026,57,969,513,969,456,684,570
V,-912,114,-1026,57,969,456,969,570,570,627
V,-912,114,-969,57,969,456,969,513,627,627
V,-912,114,-1026,57,969,513,969,513,627,570
V,-912,114,-1026,57,969,513,969,570,627,570
V,-912,114,-1026,0,912,570,912,570,627,570
V,-912,114,-1026,0,912,570,969,570,627,570
V,-912,114,-1026,57,912,570,912,570,627,627
V,-912,114,-1026,57,855,627,912,627,627,627
V,-969,114,-1026,57,855,684,912,627,684,627
V,-969,114,-1026,57,798,684,912,684,684,627
V,-969,57,-1083,57,741,741,912,684,741,627
V,-969,57,-1083,114,798,684,969,570,684,684
V,-969,57,-1026,114,855,684,1026,456,684,684
V,-969,57,-1026,114,912,570,1026,399,684,741
V,-912,57,-969,114,969,456,1026,342,627,741
V,-912,57,-969,114,969,456,1026,285,684,684
V,-912,57,-969,114,969,399,1026,285,684,684
V,-912,57,-969,114,969,399,969,228,684,684
V,-912,57,-969,114,969,399,1026,285,627,684
V,-855,0,-969,57,969,342,1026,399,570,684
V,-855,57,-912,57,969,285,1026,342,570,684
V,-855,114,-912,114,969,228,1026,342,513,627
V,-855,114,-912,114,1026,171,1026,285,570,570
V,-855,171,-912,171,1026,228,1026,342,570,513
V,-855,228,-969,171,969,285,1026,456,570,456
V,-855,228,-969,171,969,342,1026,456,627,399
V,-798,228,-969,171,969,399,969,456,570,342
V,-798,285,-969,171,969,456,969,513,456,342
V,-798,228,-969,114,969,456,969,513,456,342
V,-798,228,-969,57,969,513,969,570,456,399
V,-855,228,-969,114,912,570,969,570,456,456
V,-855,171,-969,57,912,513,969,513,399,627
V,-855,171,-912,114,969,456,1026,399,399,684
V,-855,171,-912,114,969,456,1026,456,342,684
V,-855,228,-969,114,969,513,1026,456,342,627
V,-855,228,-912,114,969,513,1026,456,399,627
V,-855,285,-912,171,969,513,1026,456,399,684
V,-855,285,-912,171,1026,456,1026,342,399,627
V,-855,228,-969,171,969,399,1026,399,342,684
V,-855,228,-969,114,855,570,969,513,285,684
V,-855,228,-969,114,798,684,969,513,285,684
V,-855,228,-969,57,855,627,1026,513,285,684
V,-855,228,-969,114,912,513,1026,399,285,741
V,-855,228,-969,114,969,342,1026,342,285,741
V,-855,285,-912,171,1026,228,1083,228,342,741
V,-855,285,-912,171,1083,171,1083,228,342,741
V,-798,285,-912,171,1083,228,1026,285,399,627
V,-798,342,-912,171,1083,285,1026,285,399,570
V,-798,342,-969,171,1026,342,1026,342,456,570
V,-855,285,-969,114,1026,399,1083,342,456,570
V,-798,285,-912,114,1083,285,1083,285,342,627
V,-855,285,-969,57,1083,399,1083,399,342,627
V,-855,228,-1026,57,1026,456,1026,456,399,570
V,-855,228,-969,57,1026,456,969,399,399,570
V,-855,285,-969,171,969,456,969,399,456,627
V,-798,399,-912,285,1026,342,1026,285,513,684
V,-798,456,-912,342,1083,285,1083,228,513,741
V,-741,570,-855,456,1140,228,1140,57,513,798
V,-684,570,-855,456,1140,228,1083,114,456,798
V,-741,513,-855,399,1083,285,1083,171,513,741
V,-855,456,-969,285,1026,399,1026,342,570,684
V,-855,342,-969,228,1026,456,969,399,570,627
V,-855,285,-969,171,969,456,969,456,513,627
V,-855,228,-969,114,969,513,912,513,513,570
V,-855,171,-969,57,969,456,912,570,456,513
V,-855,114,-969,0,969,399,855,570,456,456
V,-855,57,-969,0,969,399,855,627,456,399
V,-855,0,-969,-57,969,342,855,627,399,399
V,-798,228,-912,114,912,399,912,570,399,570
V,-798,228,-912,114,969,399,912,570,399,570
V,-798,228,-969,57,969,399,912,570,456,570
V,-855,171,-969,57,912,513,855,627,456,513
V,-912,114,-1026,0,855,570,798,627,513,399
V,-912,114,-1026,0,855,627,798,684,570,399
V,-912,114,-1026,0,855,684,798,684,570,342
V,-969,57,-1083,0,798,684,798,741,570,342
V,-912,171,-1026,0,855,570,798,627,513,399
V,-855,171,-1026,57,912,570,855,627,570,456
V,-855,456,-912,399,1026,399,1026,342,798,456
V,-798,456,-912,399,1026,456,969,342,798,456
V,-855,456,-912,399,1026,399,969,342,741,513
V,-855,399,-912,342,1026,399,969,399,741,513
V,-855,342,-969,342,969,456,969,399,684,570
V,-912,342,-912,342,1026,456,1026,399,684,570
V,-855,342,-912,342,1026,456,1026,342,684,570
V,-855,342,-912,342,1026,399,1026,285,684,627
V,-855,342,-912,342,1026,399,1026,342,684,570
V,-855,342,-912,342,1026,399,1026,285,684,570
V,-912,342,-912,342,1026,342,1026,228,684,570
V,-855,342,-912,342,1026,342,1026,285,684,570
V,-855,342,-969,285,1026,342,1026,285,684,570
V,-855,342,-969,285,1026,342,1026,285,684,570
V,-855,342,-912,285,1026,285,1026,228,684,570
V,-855,342,-969,285,1026,285,1026,228,684,570
V,-855,342,-969,285,1026,285,1026,285,684,570
V,-855,342,-969,285,1026,285,1026,228,684,570
V,-855,342,-969,285,1026,285,1026,228,684,513
V,-855,342,-969,285,1026,342,1026,285,684,513
V,-912,285,-969,285,1026,342,1026,285,684,513
V,-912,285,-969,285,1026,342,1026,285,684,513
V,-912,285,-969,285,1026,342,1026,228,684,513
V,-855,342,-969,285,1026,285,1026,228,684,513
V,-855,342,-969,285,1026,285,1026,228,684,513
V,-855,285,-969,285,1026,285,1026,228,684,456
V,-912,285,-969,285,1026,285,1026,228,684,456
V,-855,285,-969,285,1026,285,1026,228,684,456
V,-855,285,-969,285,1026,342,1026,228,684,456
V,-855,285,-969,228,1026,342,1026,285,684,456
V,-855,285,-969,228,1026,285,1026,285,684,456
V,-855,285,-969,228,1026,342,1026,285,684,456
V,-855,285,-969,228,1026,342,1026,285,627,456
V,-855,285,-969,228,1026,342,1026,285,627,456
V,-855,285,-912,228,1026,342,1026,285,627,456
V,-855,228,-969,171,969,342,969,342,627,399
V,-912,171,-969,114,969,456,969,399,684,342
V,-912,171,-1026,114,912,456,969,456,684,342
V,-798,570,-912,456,1026,342,969,285,798,513
V,-798,570,-855,513,1083,285,1026,228,798,513
V,-741,570,-855,513,1083,228,1026,171,798,513
V,-741,627,-855,570,1083,228,1026,171,855,513
V,-798,627,-855,513,1083,228,1026,228,798,513
V,-741,627,-855,570,1083,228,1026,171,855,513
V,-741,627,-855,570,1083,228,1026,171,855,456
V,-741,627,-855,570,1140,171,1026,114,855,456
V,-798,627,-855,570,1140,171,1026,114,912,399
V,-798,627,-912,570,1083,228,1026,171,912,399
V,-798,570,-912,513,1083,228,1026,171,912,399
V,-798,570,-912,570,1083,228,1026,171,912,399
V,-798,627,-855,570,1083,171,1026,114,912,399
V,-798,627,-855,570,1083,171,1026,114,912,399
V,-798,570,-912,513,1083,228,1026,171,855,399
V,-798,570,-912,513,1083,285,1026,228,855,399
V,-798,513,-912,456,1083,285,1026,228,855,342
V,-798,513,-912,456,1083,342,969,285,855,342
V,-855,456,-912,399,1026,342,969,342,855,342
V,-855,456,-969,399,1026,342,969,456,798,342
V,-798,456,-912,399,1026,342,969,399,798,342
V,-798,456,-912,399,1026,285,969,399,798,342
V,-855,456,-969,399,1026,342,969,399,798,342
V,-798,456,-912,399,1026,342,969,399,798,399
V,-741,513,-855,456,1026,285,969,342,798,399
V,-741,570,-855,513,1083,228,1026,285,798,456
V,-741,627,-855,570,1083,228,1026,228,798,513
V,-741,627,-798,570,1083,228,1026,228,855,513
V,-684,627,-798,570,1083,228,1026,228,855,513
V,-684,627,-798,570,1140,228,1026,285,798,513
V,-684,627,-798,570,1083,228,1026,228,798,513
V,-741,627,-855,570,1083,285,1026,285,855,456
V,-741,570,-855,513,1026,342,1026,342,798,456
V,-798,570,-855,513,1026,342,1026,342,798,456
V,-798,570,-912,456,1026,342,1026,342,798,456
V,-741,513,-855,456,1026,342,1026,342,798,456
V,-798,513,-912,456,1026,399,1026,342,798,456
V,-798,513,-912,456,1026,399,1026,342,798,456
V,-741,570,-855,513,1083,228,1083,171,741,570
V,-798,513,-855,456,1083,285,1083,171,741,570
V,-798,513,-855,456,1083,285,1026,228,741,570
V,-798,513,-912,456,1026,342,1026,285,741,513
V,-798,513,-912,399,1026,285,1026,285,741,513
V,-798,513,-912,399,1026,342,1026,285,741,513
V,-798,456,-912,399,1026,342,1026,342,741,513
V,-798,456,-912,399,1026,342,1026,342,741,513
V,-798,456,-912,399,1026,342,1026,342,741,513
V,-798,456,-912,399,1026,342,1026,342,741,513
V,-798,456,-912,399,1026,342,1026,342,741,513
V,-798,456,-912,399,1026,342,1026,342,741,513
V,-798,456,-912,399,1026,342,1026,342,741,513
V,-798,456,-912,399,1026,399,1026,342,741,513
V,-855,456,-912,399,1026,399,1026,342,741,456
V,-855,456,-912,399,1026,399,1026,342,741,456
V,-855,456,-912,399,1026,399,1026,342,741,456
V,-855,456,-912,399,1026,399,1026,342,741,456
V,-855,456,-912,399,1026,399,1026,342,741,456
V,-855,456,-912,399,1026,399,969,342,741,456
